sid,proto,source,src_port,arrow,destination,dst_port,classtype,direction,TActic,Technique,Tname,TA_inb,T_inb,TA_lat,T_lat,TA_out,T_out,msg,reference
29380,tcp,$HOME_NET,any,->,$EXTERNAL_NET,"[(True, '777'), (True, '778')]",trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Dropper outbound encrypted traffic""","['url', 'www.virustotal.com/en/file/20b49af8b750a1899117827476402ccaf7095fb5b7aad2e96c8109290da453cb/analysis/']"
29384,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,misc-activity,out,,,,,,,,,,"""FILE-IDENTIFY Adobe AIR file download request""",
29385,tcp,$EXTERNAL_NET,"[(True, '110'), (True, '143')]",->,$HOME_NET,any,misc-activity,inb,,,,,,,,,,"""FILE-IDENTIFY Adobe AIR file attachment detected""",
29386,tcp,$EXTERNAL_NET,any,->,$HOME_NET,25,misc-activity,inb,,,,,,,,,,"""FILE-IDENTIFY Adobe AIR file attachment detected""",
29395,tcp,$HOME_NET,any,->,$EXTERNAL_NET,80,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Zeus variant outbound connection""","['url', 'www.virustotal.com/en/file/ef4e0ccc49decb41f213a20f61d92374c3b97497105d7c20e7284f65055d2ccb/analysis/']"
29396,tcp,$EXTERNAL_NET,$HTTP_PORTS,->,$HOME_NET,any,trojan-activity,inb,Command and Control,T1192,,Command and Control,,,,,,"""POLICY-SPAM Potential phishing attack - .zip receipt filename download with .exe name within .zip the same ""","['url', 'attack.mitre.org/techniques/T1192']"
29397,tcp,$EXTERNAL_NET,$HTTP_PORTS,->,$HOME_NET,any,trojan-activity,inb,Command and Control,T1192,,Command and Control,,,,,,"""POLICY-SPAM Potential phishing attack - .zip shipping filename download with .exe name within .zip the same ""","['url', 'attack.mitre.org/techniques/T1192']"
29398,tcp,$EXTERNAL_NET,$HTTP_PORTS,->,$HOME_NET,any,trojan-activity,inb,Command and Control,T1192,,Command and Control,,,,,,"""POLICY-SPAM Potential phishing attack - .zip voicemail filename download with .exe name within .zip the same ""","['url', 'attack.mitre.org/techniques/T1192']"
29399,tcp,$EXTERNAL_NET,$HTTP_PORTS,->,$HOME_NET,any,trojan-activity,inb,Command and Control,T1192,,Command and Control,,,,,,"""POLICY-SPAM Potential phishing attack - .zip statement filename download with .exe name within .zip the same ""","['url', 'attack.mitre.org/techniques/T1192']"
29454,icmp,$HOME_NET,any,->,$EXTERNAL_NET,any,successful-recon-limited,out,Reconnaissance,,,,,,,Reconnaissance,,"""PROTOCOL-ICMP Unusual L3retriever Ping detected""","['url', 'krebsonsecurity.com/2014/01/a-closer-look-at-the-target-malware-part-ii/']"
29455,icmp,$HOME_NET,any,->,$EXTERNAL_NET,any,successful-recon-limited,out,Reconnaissance,,,,,,,Reconnaissance,,"""PROTOCOL-ICMP Unusual Microsoft Windows Ping detected""","['url', 'krebsonsecurity.com/2014/01/a-closer-look-at-the-target-malware-part-ii/']"
29456,icmp,$HOME_NET,any,->,$EXTERNAL_NET,any,successful-recon-limited,out,Reconnaissance,,,,,,,Reconnaissance,,"""PROTOCOL-ICMP Unusual PING detected""","['url', 'krebsonsecurity.com/2014/01/a-closer-look-at-the-target-malware-part-ii/']"
29457,icmp,$HOME_NET,any,->,$EXTERNAL_NET,any,successful-recon-limited,out,Reconnaissance,,,,,,,Reconnaissance,,"""PROTOCOL-ICMP Unusual Microsoft Windows 7 Ping detected""","['url', 'krebsonsecurity.com/2014/01/a-closer-look-at-the-target-malware-part-ii/']"
29459,tcp,$HOME_NET,any,->,$EXTERNAL_NET,443,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Fexel variant outbound connection""","['url', 'www.virustotal.com/en/file/b33ffbec01b43301edd9db42a59dcd33dd45f638733e2f92f0cb5bfe86714734/analysis/']"
29569,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Linux.Backdoor.Shellbot outbound connection""","['url', 'www.virustotal.com/en/file/8eb6c4a844cbfe98db78aef08a634c460c7c9f7d576b62444114306effb4023d/analysis/1390763713/']"
29664,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.DomaIQ variant outbound connection""","['url', 'file-analyzer.net/analysis/1546/6325/0/html#network']"
29665,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Graftor variant outbound connection""","['url', 'www.virustotal.com/en/file/9ce3d15cbb5bc8cd42570f44ab4eb8f6332c5d0f28291d295883bf2923c01d4b/analysis/']"
29666,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Linkup outbound connection""","['url', 'blog.emsisoft.com/2014/02/03/malware-analysis-ransomware-linkup-blocks-dns-and-mines-bitcoins/']"
29760,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC User-Agent known malicious user-agent string MSIE 4.01 - Win.Trojan.Careto""","['url', 'www.virustotal.com/en/file/19e818d0da361c4feedd456fca63d68d4b024fbbd3d9265f606076c7ee72e8f8/analysis/']"
29788,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Careto outbound connection""","['url', 'www.virustotal.com/en/file/19e818d0da361c4feedd456fca63d68d4b024fbbd3d9265f606076c7ee72e8f8/analysis/']"
29789,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,T1176,Software Extensions,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Careto plugin download""","['url', 'attack.mitre.org/techniques/T1176']"
29790,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,T1176,Software Extensions,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Careto plugin download""","['url', 'attack.mitre.org/techniques/T1176']"
29791,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,T1176,Software Extensions,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Careto plugin download""","['url', 'attack.mitre.org/techniques/T1176']"
29816,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Jackpos outbound connection""","['url', 'www.virustotal.com/en/file/39c13ee490a2c4cf6f3aafe92734edbf2373f25cc6fab8e15cd4cf590f1abdf1/analysis']"
29817,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Jackpos outbound connection""","['url', 'www.virustotal.com/en/file/39c13ee490a2c4cf6f3aafe92734edbf2373f25cc6fab8e15cd4cf590f1abdf1/analysis']"
29824,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC User-Agent known malicious user agent - TixDll - Win.Trojan.Adload.dyhq""","['url', 'www.virustotal.com/en/file/f5fbdc74afc209f2648490e077a2fcddc402cbc57ababbc2f735aaecde95681b/analysis/']"
29828,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Adload.dyhq variant outbound connection""","['url', 'www.virustotal.com/en/file/f5fbdc74afc209f2648490e077a2fcddc402cbc57ababbc2f735aaecde95681b/analysis/']"
29829,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,attempted-admin,inb,Privilege Escalation,,,Privilege Escalation,,,,,,"""SERVER-WEBAPP HNAP remote code execution attempt""","['url', 'isc.sans.edu/diary/Linksys+Worm+%22TheMoon%22+Summary%3A+What+we+know+so+far/17633']"
29830,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,attempted-admin,inb,Privilege Escalation,,,Privilege Escalation,,,,,,"""SERVER-WEBAPP Linksys E-series HNAP TheMoon remote code execution attempt""","['url', 'isc.sans.edu/diary/Linksys+Worm+%28%22TheMoon%22%29+Captured/17630']"
29831,tcp,$EXTERNAL_NET,any,->,$HOME_NET,$HTTP_PORTS,attempted-admin,inb,Privilege Escalation,,,Privilege Escalation,,,,,,"""SERVER-WEBAPP Linksys E-series HNAP TheMoon remote code execution attempt""","['url', 'isc.sans.edu/diary/Linksys+Worm+%28%22TheMoon%22%29+Captured/17630']"
29862,tcp,$EXTERNAL_NET,$HTTP_PORTS,->,$HOME_NET,any,trojan-activity,inb,Command and Control,,,Command and Control,,,,,,"""MALWARE-CNC Win.Trojan.Pirminay variant outbout connection""","['url', 'www.virustotal.com/en/file/5e1a615ddf73b27390d7a3c87a28932761fc1c843e01cd68253e873270bef69d/analysis/1392222514/']"
29863,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Pirminay variant outbound connection""","['url', 'www.virustotal.com/en/file/5e1a615ddf73b27390d7a3c87a28932761fc1c843e01cd68253e873270bef69d/analysis/1392222514/']"
29864,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""EXPLOIT-KIT Redkit exploit kit payload request""","['url', 'www.invincea.com/2014/02/ekia-citadel-a-k-a-the-malware-the-popped-fazio-mechanical/']"
29865,tcp,$HOME_NET,any,->,$EXTERNAL_NET,443,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Kuluoz outbound connection""","['url', 'www.virustotal.com/en/file/8b53c46a7dfbe738c558e653f33fccf2004fc294848eee20903daa556bb3af09/analysis/']"
29869,tcp,$EXTERNAL_NET,$HTTP_PORTS,->,$HOME_NET,any,trojan-activity,inb,Command and Control,T1192,,Command and Control,,,,,,"""MALWARE-CNC Win.Trojan.Napolar phishing attack""","['url', 'attack.mitre.org/techniques/T1192']"
29870,tcp,$EXTERNAL_NET,$HTTP_PORTS,->,$HOME_NET,any,trojan-activity,inb,Command and Control,,,Command and Control,,,,,,"""MALWARE-CNC Win.Trojan.Pony HTTP response connection""","['url', 'file-analyzer.net/analysis/1830/6840/0/html']"
29882,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.WEC variant outbound connection""","['url', 'www.virustotal.com/en/file/164c792247b2822ab1dce8271a9498d3c9172ff21d36feccf83265ded1be8d0b/analysis/']"
29884,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Zeus variant outbound connection""",
29887,tcp,$HOME_NET,any,->,$EXTERNAL_NET,any,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC User-Agent known malicious user-agent string Updates downloader - Win.Trojan.Upatre""","['url', 'www.virustotal.com/en/file/F167C95A467F584890F39BA2162F1B96E7626F5C575EB151C8E4E00E68F97478/analysis/']"
29891,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Pushdo variant outbound connection""",
29895,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Bancos variant outbound connection""","['url', 'www.virustotal.com/en/file/51540d7c9a4bc2a430bc50c85cf9cec5c6f2bb755e800a3f3575ba34fe5f008c/analysis']"
29897,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.ExplorerHijack variant outbound connection""","['url', 'www.virustotal.com/en/file/b6f44c7466338ea14d1e711491b1d8174ee71e00541759eb18a31f959da521a9/analysis/']"
29981,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Tiny variant outbound connection""","['url', 'www.virustotal.com/en/file/d446e176ba2141d0e7ae0799335fdd98f94d5e6b41c88083f4a3d3c04805a721/analysis/']"
30003,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""EXPLOIT-KIT Hello/LightsOut exploit kit payload download attempt""","['cve', '2011-1255']"
30068,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Androm variant outbound connection""","['url', 'www.virustotal.com/en/file/0baf3197bdb2c665fea0a84db91d3f65171cf6cf9a732fd394ff9f707ddaf682/analysis']"
30070,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-OTHER ANDR.Trojan.iBanking outbound connection attempt""","['url', 'www.kernelmode.info/forum/viewtopic.php?f=16&t=3166']"
30071,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-OTHER ANDR.Trojan.iBanking outbound connection attempt""","['url', 'www.kernelmode.info/forum/viewtopic.php?f=16&t=3166']"
30072,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-OTHER ANDR.Trojan.iBanking outbound connection attempt""","['url', 'www.kernelmode.info/forum/viewtopic.php?f=16&t=3166']"
30087,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Gamut configuration download""","['url', 'www.virustotal.com/en/file/dcb60900fcfd4ec83930177b7055fbdbba37f8e217409874be130f9c2e5b78fb/analysis/']"
30091,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Necurs variant outbound connection""","['url', 'file-analyzer.net/analysis/2306/8066/0/html#network']"
30191,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Uroburos usermode-centric client request""","['url', 'info.baesystemsdetica.com/rs/baesystems/images/snake_whitepaper.pdf']"
30196,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Androm variant outbound connection""","['url', 'www.virustotal.com/en/file/0fb9613582fd025b6fd14dcd003973c676db3798b733851a6b37ef6b0bc5f3be/analysis']"
30198,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Symmi variant outbound connection""","['url', 'www.virustotal.com/en/file/d28a89d789d51b30730a43ef903bc0fbb58e7014e9d55fbb2e42fd640fee1eac/analysis/']"
30220,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""EXPLOIT-KIT Nuclear exploit kit outbound payload request""",
30234,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Graftor variant outbound connection""","['url', 'www.virustotal.com/en/file/9ce3d15cbb5bc8cd42570f44ab4eb8f6332c5d0f28291d295883bf2923c01d4b/analysis/']"
30255,tcp,$EXTERNAL_NET,$HTTP_PORTS,->,$HOME_NET,any,trojan-activity,inb,Command and Control,,,Command and Control,,,,,,"""MALWARE-CNC Win.Trojan.Strictor HTTP Response - Brazil Geolocated Infected User""","['url', 'www.virustotal.com/en/file/4b6a4211191c8115a3bce64897159127dabcef0fbf6268007cb223dfa0870b60/analysis/']"
30256,tcp,$EXTERNAL_NET,$HTTP_PORTS,->,$HOME_NET,any,trojan-activity,inb,Command and Control,,,Command and Control,,,,,,"""MALWARE-CNC Win.Trojan.Strictor HTTP Response - Non-Brazil Geolocated Infected User""","['url', 'www.virustotal.com/en/file/4b6a4211191c8115a3bce64897159127dabcef0fbf6268007cb223dfa0870b60/analysis/']"
30257,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.ExplorerHijack variant outbound connection""","['url', 'www.virustotal.com/en/file/29c3af334ce712ff66985f3584ad0af53ab16c2968ca41f06b900d703a27064e/analysis/1393266939/']"
30258,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Zeus variant outbound connection""","['url', 'www.virustotal.com/en/file/52906104fa7cf93bbaba9ac9c6c5ffb8c72799e14248045e467c6568926cb494/analysis/1386078525/']"
30259,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Strictor variant outbound connection""","['url', 'www.virustotal.com/en/file/143756537dfb4964c04d874fd16366ef384bdb4f64a739db019fa9b947b821a1/analysis/1395684118/']"
30260,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""PUA-ADWARE Lucky Leap Adware outbound connection""","['url', 'www.virustotal.com/en/file/43c6fb02baf800b3ab3d8f35167c37dced8ef3244691e70499a7a9243068c016/analysis/1395425759/']"
30261,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""PUA-ADWARE Lucky Leap Adware outbound connection""","['url', 'www.virustotal.com/en/file/43c6fb02baf800b3ab3d8f35167c37dced8ef3244691e70499a7a9243068c016/analysis/1395425759/']"
30262,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Symmi variant outbound connection""","['url', 'www.virustotal.com/en/file/c70ca3914e44cf574f50019892916ed910d7454cdb64b4eab403961c953fe44e/analysis/1395407305/']"
30288,tcp,$HOME_NET,any,->,$EXTERNAL_NET,1024:,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Glupteba.M initial outbound connection""","['url', 'www.welivesecurity.com/wp-content/uploads/2014/03/operation_windigo.pdf']"
30319,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""EXPLOIT-KIT Goon/Infinity exploit kit malicious portable executable file request""",
30336,tcp,$HOME_NET,any,->,$EXTERNAL_NET,$HTTP_PORTS,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Linux.Trojan.Calfbot outbound connection""","['url', 'www.welivesecurity.com/wp-content/uploads/2014/03/operation_windigo.pdf']"
30482,tcp,$EXTERNAL_NET,1600:1604,->,$HOME_NET,any,trojan-activity,inb,Command and Control,,,Command and Control,,,,,,"""MALWARE-CNC Win.Trojan.Zbot/Bublik inbound connection""","['url', 'isc.sans.edu/forums/diary/Malicious+PDF+sent+in+massive+scam+to+Colombian+users+claiming+to+be+from+Credit+score+agency/17875']"
30483,tcp,$HOME_NET,any,->,$EXTERNAL_NET,1600:1604,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Zbot/Bublik outbound connection""","['url', 'isc.sans.edu/forums/diary/Malicious+PDF+sent+in+massive+scam+to+Colombian+users+claiming+to+be+from+Credit+score+agency/17875']"
30484,tcp,$HOME_NET,any,->,$EXTERNAL_NET,1600:1604,trojan-activity,out,Command and Control,,,,,,,Command and Control,,"""MALWARE-CNC Win.Trojan.Zbot/Bublik outbound connection""","['url', 'isc.sans.edu/forums/diary/Malicious+PDF+sent+in+massive+scam+to+Colombian+users+claiming+to+be+from+Credit+score+agency/17875']"
30510,tcp,$EXTERNAL_NET,any,->,$HOME_NET,"[(True, '21'), (True, '25'), (True, '443'), (True, '465'), (True, '636'), (True, '992'), (True, '993'), (True, '995'), (True, '2484')]",attempted-recon,inb,Reconnaissance,,,Reconnaissance,,,,,,"""SERVER-OTHER OpenSSL SSLv3 heartbeat read overrun attempt""","['cve', '2014-0160']"
30511,tcp,$EXTERNAL_NET,any,->,$HOME_NET,"[(True, '21'), (True, '25'), (True, '443'), (True, '465'), (True, '636'), (True, '992'), (True, '993'), (True, '995'), (True, '2484')]",attempted-recon,inb,Reconnaissance,,,Reconnaissance,,,,,,"""SERVER-OTHER OpenSSL TLSv1 heartbeat read overrun attempt""","['cve', '2014-0160']"
30512,tcp,$EXTERNAL_NET,any,->,$HOME_NET,"[(True, '21'), (True, '25'), (True, '443'), (True, '465'), (True, '636'), (True, '992'), (True, '993'), (True, '995'), (True, '2484')]",attempted-recon,inb,Reconnaissance,,,Reconnaissance,,,,,,"""SERVER-OTHER OpenSSL TLSv1.1 heartbeat read overrun attempt""","['cve', '2014-0160']"
30513,tcp,$EXTERNAL_NET,any,->,$HOME_NET,"[(True, '21'), (True, '25'), (True, '443'), (True, '465'), (True, '636'), (True, '992'), (True, '993'), (True, '995'), (True, '2484')]",attempted-recon,inb,Reconnaissance,,,Reconnaissance,,,,,,"""SERVER-OTHER OpenSSL TLSv1.2 heartbeat read overrun attempt""","['cve', '2014-0160']"
30514,tcp,$HOME_NET,"[(True, '21'), (True, '25'), (True, '443'), (True, '465'), (True, '636'), (True, '992'), (True, '993'), (True, '995'), (True, '2484')]",->,$EXTERNAL_NET,any,attempted-recon,out,Reconnaissance,,,,,,,Reconnaissance,,"""SERVER-OTHER OpenSSL SSLv3 large heartbeat response - possible ssl heartbleed attempt""","['cve', '2014-0160']"
